Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALNY,AMAT,AMD,AMGN,AMZN,APP,ARM,ASML,AVGO,AXON,AZN,BKNG,BKR,CCEP,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FER,FTNT,GEHC,GILD,GOOG,GOOGL,HON,IDXX,INSM,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,MAR,MCHP,MDLZ,MELI,META,MNST,MPWR,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SHOP,SNPS,STX,TEAM,TMUS,TRI,TSLA,TTWO,TXN,VRSK,VRTX,WBD,WDAY,WDC,XEL,ZS,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALNY,AMAT,AMD,AMGN,AMZN,APP,ARM,ASML,AVGO,AXON,AZN,BKNG,BKR,CCEP,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FER,FTNT,GEHC,GILD,GOOG,GOOGL,HON,IDXX,INSM,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,MAR,MCHP,MDLZ,MELI,META,MNST,MPWR,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SHOP,SNPS,STX,TEAM,TMUS,TRI,TSLA,TTWO,TXN,VRSK,VRTX,WBD,WDAY,WDC,XEL,ZS,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALNY,AMAT,AMD,AMGN,AMZN,APP,ARM,ASML,AVGO,AXON,AZN,BKNG,BKR,CCEP,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FER,FTNT,GEHC,GILD,GOOG,GOOGL,HON,IDXX,INSM,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,MAR,MCHP,MDLZ,MELI,META,MNST,MPWR,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SHOP,SNPS,STX,TEAM,TMUS,TRI,TSLA,TTWO,TXN,VRSK,VRTX,WBD,WDAY,WDC,XEL,ZS,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALNY,AMAT,AMD,AMGN,AMZN,APP,ARM,ASML,AVGO,AXON,AZN,BKNG,BKR,CCEP,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FER,FTNT,GEHC,GILD,GOOG,GOOGL,HON,IDXX,INSM,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,MAR,MCHP,MDLZ,MELI,META,MNST,MPWR,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SHOP,SNPS,STX,TEAM,TMUS,TRI,TSLA,TTWO,TXN,VRSK,VRTX,WBD,WDAY,WDC,XEL,ZS,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALNY,AMAT,AMD,AMGN,AMZN,APP,ARM,ASML,AVGO,AXON,AZN,BKNG,BKR,CCEP,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FER,FTNT,GEHC,GILD,GOOG,GOOGL,HON,IDXX,INSM,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,MAR,MCHP,MDLZ,MELI,META,MNST,MPWR,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SHOP,SNPS,STX,TEAM,TMUS,TRI,TSLA,TTWO,TXN,VRSK,VRTX,WBD,WDAY,WDC,XEL,ZS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,210.7163543701172,135.35000610351562,363.3500061035156,242.8583526611328,299.1523742675781,280.3900146484375,103.66121673583984,314.94000244140625,196.9782257080078,146.4199981689453,290.8197021484375,225.02000427246094,335.1000061035156,145.94000244140625,798.484375,273.3876037597656,729.6199951171875,70.63875579833984,5696.37548828125,40.29458999633789,94.02961730957031,320.6000061035156,320.7847595214844,392.20001220703125,32.448455810546875,967.61865234375,47.459999084472656,478.45001220703125,67.18266296386719,85.43000030517578,33.83918762207031,214.48716735839844,74.699462890625,240.44000244140625,137.3699951171875,83.37000274658203,148.38711547851562,42.75266647338867,142.31857299804688,42.8438720703125,52.04143524169922,99.05999755859375,75.06172180175781,108.16942596435547,181.0299835205078,179.91131591796875,219.8970489501953,533.3699951171875,98.18000030517578,23.43000030517578,746.53564453125,512.0599975585938,32.91832733154297,26.329309463500977,921.02685546875,465.60467529296875,101.3626480102539,280.2716369628906,73.38484954833984,66.03572082519531,2387.449951171875,716.4417724609375,58.83000183105469,733.5242309570312,72.6618881225586,501.5552062988281,434.5799865722656,124.40180969238281,124.51100158691406,164.90151977539062,226.85641479492188,167.08531188964844,91.62000274658203,187.38999938964844,140.84991455078125,95.35263061523438,104.91000366210938,132.65219116210938,142.10000610351562,71.19541931152344,155.77304077148438,566.1693725585938,545.43505859375,130.52218627929688,93.64118194580078,112.11000061035156,559.280029296875,146.33360290527344,187.00999450683594,225.84117126464844,197.6236114501953,313.510009765625,233.9199981689453,217.718994140625,299.37255859375,468.8500061035156,11.729999542236328,223.3699951171875,66.01001739501953,67.56526184082031,289.739990234375,211.68431760849728,137.0,371.1499938964844,243.95016923058557,302.32526897939397,286.1600036621094,104.21229724830772,321.1199951171875,197.82414446871707,147.39999389648438,295.3897828482424,226.67999267578125,345.92999267578125,151.10000610351562,799.738970936538,275.47004081973523,753.02001953125,70.65862191631898,5704.635475775938,40.37379115626951,94.22650125592992,324.32000732421875,322.2413216766578,401.8900146484375,32.782306890878075,976.2444453833413,47.97999954223633,489.32598876953125,67.7264550361978,85.80999755859375,34.32544156561084,215.59225872482259,75.83938454151142,241.9600067138672,139.6199951171875,85.3499984741211,151.03171124069505,42.99831499167551,143.43282977323176,43.23003069709383,52.60570388119292,100.62000274658203,75.79305884261377,112.28349300848403,182.32797885559833,181.14938835134018,220.00889151001184,538.9199829101562,99.38999938964844,23.65999984741211,750.488381386836,522.8699951171875,33.07559598147246,26.746465372085527,926.6053103447833,466.40913478022617,101.66156012465741,281.22693034977425,73.87696899543793,66.21265517838141,2417.610107421875,724.080346484783,59.13999938964844,745.0244531343607,73.13157835149836,503.25920197660867,438.8399963378906,124.68152024564414,126.0999984741211,167.87118822352508,229.9780284121347,169.87455290265652,92.19000244140625,193.0,142.9633112985845,96.97110595206662,107.18000030517578,132.77968955976738,144.5800018310547,75.02655926517387,157.4647120358888,566.8874123734687,549.9283257755148,131.1888755149042,94.01598067164005,116.30999755859375,572.9099731445312,147.05941580856083,201.49000549316406,227.17980389103465,199.7866934654616,314.0899963378906,236.52999877929688,218.15197442972055,301.4446722729764,478.2699890136719,11.760000228881836,228.8300018310547,66.4990522878141,67.93941825146337,298.70001220703125,209.41908263784933,135.1999969482422,362.70001220703125,240.20823260093846,298.3517375661376,279.8999938964844,103.02158164448943,312.9599914550781,195.20678623808044,141.60000610351562,289.56885431279534,222.3699951171875,332.32000732421875,144.27999877929688,793.0976466514766,270.9066195355262,723.0,70.01310946266986,5640.129926126647,39.00753998968026,92.9566279657403,318.1600036621094,309.0174508027629,391.7900085449219,32.420636774501816,963.0015849479702,47.40999984741211,477.4700012207031,66.92560447807328,84.76000213623047,33.02545962310118,213.7404844132822,74.63007674992002,237.0,137.10000610351562,83.05000305175781,148.06776002089816,42.33997876185028,139.96188140041826,42.54682726333684,51.91274126781782,98.69999694824219,74.87189965022895,107.9819719773694,177.26680714406226,176.20704719654847,218.09821257123568,527.8800048828125,95.95999908447266,23.15999984741211,742.1436469985867,508.1300048828125,32.70208153179728,25.165155375982884,917.669811245041,461.3042934698386,99.90791349981569,277.64457255690326,72.55809248160554,64.88565127920708,2368.320068359375,708.6434025181652,58.29999923706055,722.5023356897119,72.07228217514657,496.05454172265075,423.5,121.1151954484803,123.12999725341797,163.4516852914618,225.9447098853718,166.62708844902338,90.75,186.6999969482422,140.3584290278895,95.0093194792085,104.87000274658203,131.23015005480343,141.47000122070312,70.62673423678474,155.46634931217554,549.954345107383,543.73136170737,128.91019186434872,92.85212328348314,111.38999938964844,559.1400146484375,142.67477280804445,186.25,224.1951678648708,197.50454799368583,305.6499938964844,233.14999389648438,214.73735216785286,298.2368589796065,467.9700012207031,11.460000038146973,222.83999633789062,64.10377499242801,66.76770704005813,289.0,210.12759762046792,136.1199951171875,368.0,241.54818792297706,301.90024557786825,285.6099853515625,103.51361325802459,321.1199951171875,195.90343236356597,142.60000610351562,293.7351108945694,223.5800018310547,342.0,146.67999267578125,793.645271335847,273.1484815426436,740.3300170898438,70.49972327930207,5671.984248262039,39.1065423837696,93.61617228774708,321.57000732421875,310.07995171393196,399.4800109863281,32.68029746765994,970.5703423490987,47.90999984741211,488.0,67.51882739310028,85.30000305175781,33.14454453918511,215.59225872482259,75.52218967507123,238.2899932861328,137.49000549316406,85.33000183105469,150.8321216935373,42.58562728013711,140.7014291617595,43.12111338653917,52.090931762009774,100.0,75.60123198378652,112.01711776171844,177.6352405535543,176.51656530489134,218.44306549380005,538.9199829101562,96.41000366210938,23.559999465942383,744.1898950375597,522.8699951171875,32.928154981722145,25.494999496706725,921.9433028839702,465.80331998739587,99.96770200417173,280.11241633703844,72.86320413587936,65.61304473144202,2406.530029296875,721.4243335394181,58.93000030517578,736.5936372209986,72.5219813681101,496.72220586888017,430.5400085449219,122.00427868772137,125.97899627685547,163.70165728031435,228.20415577452633,169.04774125093488,92.04000091552734,192.91000366210938,142.70772922735418,96.78473384238623,105.16000366210938,132.24029052883046,142.11000061035156,74.99662967362949,157.296535161933,556.8452631035894,547.796287493994,129.75598484231466,93.07898009453132,114.02999877929688,563.969970703125,143.17189745197493,200.0,226.45595820214365,199.7866934654616,307.8900146484375,235.77999877929688,216.24293316340044,301.0163071492136,476.489990234375,11.569999694824219,228.4499969482422,64.62274970925478,67.14187096282619,297.3900146484375,39765800,3123600,3548700,2037700,1097300,2441800,2473900,1081900,4424400,50049200,1619800,50518300,3584600,3954200,932400,14274700,1121500,2729900,150900,5834300,1223600,1201500,2015600,813900,17994315,1942000,5070400,3384400,14699400,2361800,27262000,1035300,2673300,2842800,6324200,2328000,1840300,5077200,1333400,7404000,126800,4132000,1897900,6116200,23975700,34282900,2564649,348300,3245100,49367900,1047800,2951300,7878100,52440900,570500,1326400,6203800,990600,4885900,6171100,341700,10873900,5843800,383100,10136000,16459500,18448500,15820600,39572000,193633300,1870700,1137600,3871000,7412300,1910300,2822700,4582300,7963600,52134800,21877700,5907700,844600,743000,2171500,6339800,5582800,1358500,2868600,3557400,3093700,800300,79236400,1429400,5396300,950200,892800,70361100,2506900,5339200,2394400,2273500
2025-07-14,208.1816864013672,138.57000732421875,366.989990234375,241.6474609375,299.8541564941406,294.54998779296875,103.34632110595703,315.75,196.15223693847656,146.24000549316406,292.55316162109375,225.69000244140625,355.8999938964844,144.5399932861328,803.263671875,274.6031799316406,750.260009765625,71.24454498291016,5745.13818359375,39.47285842895508,94.00008392333984,317.489990234375,325.2242736816406,399.6099853515625,33.05124282836914,978.1690063476562,47.130001068115234,476.17999267578125,67.05413055419922,85.63999938964844,33.7201042175293,215.94070434570312,74.72920227050781,242.85000610351562,138.8000030517578,85.33000183105469,148.52684020996094,42.6740608215332,139.98159790039062,44.62614440917969,51.982032775878906,102.97000122070312,74.3823471069336,110.58656311035156,182.52764892578125,181.2791748046875,221.8822784423828,531.4199829101562,101.88999938964844,23.299999237060547,751.3767700195312,516.4400024414062,32.69224548339844,26.969594955444336,918.2974853515625,465.57489013671875,99.26026153564453,281.48565673828125,72.88289642333984,66.4878921508789,2380.25,719.8466186523438,59.66999816894531,718.6556396484375,72.46202087402344,501.2562561035156,451.0199890136719,118.48789978027344,126.19499969482422,164.05162048339844,222.58526611328125,165.09300231933594,93.12000274658203,190.72000122070312,141.85255432128906,94.05785369873047,102.41000366210938,132.9562225341797,149.14999389648438,73.7195816040039,152.63699340820312,569.011474609375,546.3018188476562,130.52218627929688,92.14197540283203,116.73999786376953,549.530029296875,148.2227020263672,191.61000061035156,226.22789001464844,212.54684448242188,316.8999938964844,238.4600067138672,216.5381317138672,304.46319580078125,472.3500061035156,12.010000228881836,224.75999450683594,66.7984619140625,68.10680389404297,291.1400146484375,210.46688365912564,139.46800231933594,367.67999267578125,242.3124710085327,300.3286201556764,298.3699951171875,104.53704426715358,319.17999267578125,197.86396741300854,147.5800018310547,292.6615193306781,226.66000366210938,362.5299987792969,145.9600067138672,809.2777584629226,277.35317652552436,752.969970703125,71.71130026737494,5749.023948818337,40.175789070387054,94.5021285843434,320.9700012207031,325.7829558642629,400.1499938964844,33.079065639865966,978.7474026897979,47.56999969482422,480.7170104980469,67.26175818749108,86.16999816894531,33.90864964366595,216.95619741729797,75.22481974547472,243.60000610351562,141.0,85.61000061035156,149.98385771240277,43.03761957843405,141.7663706424661,45.58659293026431,52.34326633388605,103.55999755859375,74.8069639748071,110.68522785867141,184.4446816723468,183.3859118317051,222.5533488265155,535.6300048828125,102.41000366210938,23.399999618530273,757.4756090209576,522.0999755859375,32.90849125239529,27.008401017287003,923.1985612462389,466.78655005346985,100.63527543361833,282.09268724879786,73.29627497544926,66.50755569200754,2420.0,726.9160944373699,60.060001373291016,727.0665657237575,72.90172453301042,502.2029372942231,456.45001220703125,120.31601775042712,127.04900360107422,165.4714595173457,225.01317769878204,166.95582519568373,93.5199966430664,191.44000244140625,142.03932122653978,95.46053135385083,105.69000244140625,133.2602433511652,149.5749969482422,74.13861110115982,154.82332301410992,573.5388926686594,546.550894131619,130.59184785694535,92.67458889085677,118.45999908447266,579.0,149.09764635105725,194.0800018310547,227.7053426021847,216.72414886143756,322.6000061035156,239.16000366210938,216.7447718262411,305.29007120088784,475.2699890136719,12.079999923706055,227.32000732421875,67.21763465520023,68.14618996577235,295.0,207.10395364435493,134.6999969482422,360.17999267578125,239.63256023741303,297.62029506270625,286.69000244140625,102.79524807835374,313.760009765625,193.55478669861014,141.89999389648438,288.4263109108249,224.24000549316406,342.1099853515625,140.6999969482422,786.4761294889024,268.60493439491546,723.989990234375,70.71820649675342,5668.407091328047,39.40355599309129,93.59648498789517,314.70001220703125,313.147726551929,391.0899963378906,32.272256951304236,966.9105760216894,46.77000045776367,463.5,66.44112929645303,84.80000305175781,33.39263018418451,214.08893001105542,74.2335847955409,238.7899932861328,135.83900451660156,82.95999908447266,147.70850321260278,42.320326356095016,138.3447286826332,43.35875122623641,51.60585623210979,99.25,73.8128653488519,108.18916327827452,180.4318917901642,179.40207776586954,218.68536510318222,529.510009765625,97.33999633789062,22.8799991607666,746.1363475119224,509.8800048828125,32.48583111276318,26.329309738039356,902.7773407510493,463.11183530181916,98.42329093551508,278.2615227025351,71.632908765915,65.87844986643229,2376.0,715.4831299390246,58.59000015258789,700.6379094121106,70.43336538393963,499.273243347857,440.6499938964844,116.89953261261086,124.0,162.00184716942397,220.49428598738277,163.8478067710392,91.66999816894531,186.0,140.17168217192932,93.72435358390126,102.08000183105469,131.27918468730445,142.22000122070312,71.37500309929052,151.83567383213412,560.44521228807,539.198186884289,128.91019186434872,91.00770635565088,111.7249984741211,542.489990234375,144.78259243514276,185.0800018310547,225.56353640461526,201.91999204756473,312.6700134277344,233.5,213.8320201303419,299.7710320892492,467.0,11.710000038146973,222.25999450683594,65.11178085620782,67.32894587966916,286.70001220703125,209.48893166698292,135.0,363.19000244140625,241.31991595113675,298.6976946811863,298.3699951171875,103.64154308949132,314.94000244140625,194.66939624094127,145.08999633789062,289.43092664659173,225.07000732421875,342.8999938964844,145.94000244140625,794.1928297575773,273.1384956037424,727.0999755859375,70.8572390185041,5676.706972977157,40.136186599407885,94.09852213854431,320.1300048828125,321.32345421111694,391.2900085449219,32.364995881661784,968.3864209658389,47.27000045776367,466.82000732421875,67.0640197395669,85.26000213623047,33.68040924817822,214.6365005492342,74.6499016595077,240.14999389648438,136.00999450683594,83.41999816894531,148.79629449295783,42.733017815205876,141.7663706424661,43.85382716046483,51.60585623210979,99.36000061035156,74.74202059861277,108.19902373145571,181.78880160062218,180.7300224544814,220.42829512499347,530.7100219726562,98.18000030517578,23.239999771118164,748.2225615642853,509.8800048828125,32.90849125239529,26.445726073192475,913.1971050766961,465.22727706957465,100.20682791730245,279.5949612280379,72.42030292063052,66.035728197687,2379.820068359375,716.5315544248375,58.880001068115234,726.9170581537144,72.06228403684307,499.7615155353931,447.20001220703125,120.2560743336489,124.49099731445312,165.35146259057728,225.01317769878204,165.87997441793843,91.91000366210938,186.8800048828125,140.66316771250558,95.00932135422337,105.69000244140625,132.15202492122427,142.72000122070312,71.3949536226701,154.74417828994953,564.5338451842206,544.0003656562169,130.23362518879796,92.39842060633018,112.9000015258789,575.0,147.69575105928118,186.52999877929688,225.771773866978,202.67408583025025,317.7300109863281,234.0,215.9083463459484,299.7710320892492,467.69000244140625,11.729999542236328,223.6199951171875,65.9102116516705,67.58495158984759,288.20001220703125,38840100,4575000,2898700,2045400,1128400,3744800,2969000,629600,7264000,44718600,1202300,35702600,6338800,5882800,1456900,11934200,538600,3401700,134100,6835500,1883400,1863100,2000100,823300,19787835,1679300,10368000,3340500,16451400,2005700,15303800,923500,2598100,2600600,6486600,2384100,2857000,4363100,1549900,18532700,210600,6019600,2236700,6380600,20990400,32536600,3088783,323700,3697900,48420500,1114900,2082700,8447300,37271800,567800,1133000,12938100,976100,5756200,5324800,230100,8939400,5660100,561100,12029400,12058800,17952500,32117700,27810000,136975800,2706600,1017200,4598300,5050200,2416000,2878700,6842200,8480300,81774400,12993900,7382600,717100,545800,2485600,6048300,10225400,5084300,2856700,2882500,3118000,6017900,78043400,1340000,4723600,648300,730000,61484200,2113800,5100300,2045500,1780600
